Latitude (decimal degrees):	1.357
Longitude (decimal degrees):	103.820
Elevation (m):	53
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230803:0730,2.7,154.45,0.0,52.18,27.2,3.38,0.0
20230803:0830,6.35,153.85,0.0,38.49,27.54,2.76,0.0
20230803:0930,4.95,113.05,0.0,24.4,27.54,1.86,0.0
20230803:1030,2.35,36.9,0.0,10.14,27.93,5.1,0.0
20230803:1130,0.0,0.0,0.0,-4.16,27.98,3.86,0.0
20230803:1230,0.0,0.0,0.0,0.0,28.04,1.86,0.0
20230803:1330,0.0,0.0,0.0,0.0,27.46,2.62,0.0
20230803:1430,0.0,0.0,0.0,0.0,27.15,2.21,0.0
20230803:1530,0.0,0.0,0.0,0.0,27.58,1.59,0.0
20230803:1630,0.0,0.0,0.0,0.0,27.91,2.9,0.0
20230803:1730,0.0,0.0,0.0,0.0,28.19,2.28,0.0
20230803:1830,0.0,0.0,0.0,0.0,28.31,2.48,0.0
20230803:1930,0.0,0.0,0.0,0.0,28.5,3.1,0.0
20230803:2030,0.0,0.0,0.0,0.0,28.48,3.31,0.0
20230803:2130,0.0,0.0,0.0,0.0,28.54,2.62,0.0
20230803:2230,0.0,0.0,0.0,0.0,28.11,3.52,0.0
20230803:2330,14.05,21.25,0.0,4.98,28.15,4.62,0.0
20230804:0030,96.2,80.35,0.0,19.31,27.97,5.59,0.0
20230804:0130,209.8,148.15,0.0,33.51,27.84,6.34,0.0
20230804:0230,267.65,203.05,0.0,47.42,27.73,5.86,0.0
20230804:0330,480.35,168.65,0.0,60.56,28.09,4.55,0.0
20230804:0430,540.75,197.45,0.0,71.18,28.43,4.28,0.0
20230804:0530,493.15,167.35,0.0,73.38,28.66,4.28,0.0
20230804:0630,486.6,214.35,0.0,64.83,28.74,4.48,0.0
20230804:0730,496.7,159.9,0.0,52.25,28.7,5.03,0.0
20230804:0830,251.3,168.95,0.0,38.53,28.46,5.17,0.0
20230804:0930,127.3,134.0,0.0,24.41,28.57,5.59,0.0
20230804:1030,33.4,52.6,0.0,10.13,28.47,5.52,0.0
20230804:1130,0.0,0.0,0.0,-4.19,28.6,5.03,0.0
20230804:1230,0.0,0.0,0.0,0.0,28.79,4.97,0.0
20230804:1330,0.0,0.0,0.0,0.0,29.02,4.41,0.0
20230804:1430,0.0,0.0,0.0,0.0,29.2,3.52,0.0
20230804:1530,0.0,0.0,0.0,0.0,29.35,3.1,0.0
20230804:1630,0.0,0.0,0.0,0.0,29.24,3.66,0.0
20230804:1730,0.0,0.0,0.0,0.0,29.07,4.48,0.0
20230804:1830,0.0,0.0,0.0,0.0,28.9,5.1,0.0
20230804:1930,0.0,0.0,0.0,0.0,28.78,5.52,0.0
20230804:2030,0.0,0.0,0.0,0.0,28.58,5.79,0.0
20230804:2130,0.0,0.0,0.0,0.0,28.49,5.45,0.0
20230804:2230,0.0,0.0,0.0,0.0,27.14,5.45,0.0
20230804:2330,19.2,16.06,0.0,5.0,27.13,5.72,0.0
20230805:0030,110.65,88.95,0.0,19.35,27.44,5.72,0.0
20230805:0130,251.95,147.9,0.0,33.57,27.6,5.31,0.0
20230805:0230,365.05,164.45,0.0,47.52,27.9,4.48,0.0
20230805:0330,593.35,154.6,0.0,60.71,28.28,4.55,0.0
20230805:0430,701.45,153.7,0.0,71.42,28.59,5.03,0.0
20230805:0530,656.15,177.55,0.0,73.63,28.74,5.59,0.0
20230805:0630,622.25,178.05,0.0,64.98,28.74,5.86,0.0
20230805:0730,585.35,112.9,0.0,52.33,28.82,5.93,0.0
20230805:0830,403.15,118.25,0.0,38.57,28.68,6.21,0.0
20230805:0930,236.5,81.3,0.0,24.42,28.72,6.14,0.0
20230805:1030,68.85,39.3,0.0,10.11,29.31,4.07,0.0
20230805:1130,0.0,0.0,0.0,-4.23,29.4,4.21,0.0
20230805:1230,0.0,0.0,0.0,0.0,29.36,5.31,0.0
20230805:1330,0.0,0.0,0.0,0.0,29.35,6.41,0.0
20230805:1430,0.0,0.0,0.0,0.0,29.27,6.76,0.0
20230805:1530,0.0,0.0,0.0,0.0,29.18,6.62,0.0
20230805:1630,0.0,0.0,0.0,0.0,29.1,6.14,0.0
20230805:1730,0.0,0.0,0.0,0.0,28.99,5.79,0.0
20230805:1830,0.0,0.0,0.0,0.0,28.83,5.66,0.0
20230805:1930,0.0,0.0,0.0,0.0,28.69,5.17,0.0
20230805:2030,0.0,0.0,0.0,0.0,28.56,5.1,0.0
20230805:2130,0.0,0.0,0.0,0.0,28.46,5.1,0.0
20230805:2230,0.0,0.0,0.0,0.0,28.67,3.38,0.0
20230805:2330,28.6,16.78,0.0,5.02,28.58,4.14,0.0
20230806:0030,166.95,77.45,0.0,19.4,28.57,4.48,0.0
20230806:0130,366.3,104.25,0.0,33.65,28.63,4.76,0.0
20230806:0230,507.35,131.1,0.0,47.62,28.71,4.34,0.0
20230806:0330,592.35,148.1,0.0,60.86,28.76,4.41,0.0
20230806:0430,669.25,166.0,0.0,71.66,28.77,4.28,0.0
20230806:0530,692.65,184.95,0.0,73.88,28.86,4.07,0.0
20230806:0630,707.1,129.5,0.0,65.12,28.95,4.41,0.0
20230806:0730,603.9,114.05,0.0,52.4,28.88,4.76,0.0
20230806:0830,415.55,103.1,0.0,38.6,28.83,4.69,0.0
20230806:0930,241.45,81.25,0.0,24.42,28.74,4.34,0.0
20230806:1030,68.3,40.25,0.0,10.1,28.95,3.38,0.0
20230806:1130,0.0,0.0,0.0,-4.26,28.93,3.24,0.0
20230806:1230,0.0,0.0,0.0,0.0,28.89,3.93,0.0
20230806:1330,0.0,0.0,0.0,0.0,28.91,4.07,0.0
20230806:1430,0.0,0.0,0.0,0.0,29.0,4.0,0.0
20230806:1530,0.0,0.0,0.0,0.0,29.04,4.41,0.0
20230806:1630,0.0,0.0,0.0,0.0,29.03,5.1,0.0
20230806:1730,0.0,0.0,0.0,0.0,28.94,5.31,0.0
20230806:1830,0.0,0.0,0.0,0.0,28.82,5.31,0.0
20230806:1930,0.0,0.0,0.0,0.0,28.71,5.38,0.0
20230806:2030,0.0,0.0,0.0,0.0,28.59,4.97,0.0
20230806:2130,0.0,0.0,0.0,0.0,28.52,4.69,0.0
20230806:2230,0.0,0.0,0.0,0.0,28.43,3.24,0.0
20230806:2330,28.75,15.42,0.0,5.05,28.24,2.62,0.0
20230807:0030,161.75,71.5,0.0,19.45,27.87,2.97,0.0
20230807:0130,283.7,121.6,0.0,33.72,27.31,3.45,0.0
20230807:0230,463.35,143.25,0.0,47.73,26.77,3.31,0.0
20230807:0330,424.75,166.7,0.0,61.02,26.6,3.72,0.0
20230807:0430,510.95,258.55,0.0,71.9,27.13,3.72,0.0
20230807:0530,389.95,253.65,0.0,74.13,27.32,4.21,0.0
20230807:0630,628.45,143.8,0.0,65.26,27.43,4.48,0.0
20230807:0730,614.95,110.3,0.0,52.47,27.49,5.17,0.0
20230807:0830,438.45,100.15,0.0,38.63,27.59,5.72,0.0
20230807:0930,236.35,82.6,0.0,24.42,27.71,5.72,0.0
20230807:1030,60.75,35.5,0.0,10.08,28.84,5.24,0.0
20230807:1130,0.0,0.0,0.0,-4.3,28.88,5.45,0.0
20230807:1230,0.0,0.0,0.0,0.0,28.87,5.45,0.0
20230807:1330,0.0,0.0,0.0,0.0,28.8,5.45,0.0
20230807:1430,0.0,0.0,0.0,0.0,28.74,5.17,0.0
20230807:1530,0.0,0.0,0.0,0.0,28.74,4.55,0.0
20230807:1630,0.0,0.0,0.0,0.0,28.64,4.28,0.0
20230807:1730,0.0,0.0,0.0,0.0,27.48,4.34,0.0
20230807:1830,0.0,0.0,0.0,0.0,26.94,4.34,0.0
20230807:1930,0.0,0.0,0.0,0.0,27.08,3.79,0.0
20230807:2030,0.0,0.0,0.0,0.0,26.7,4.14,0.0
20230807:2130,0.0,0.0,0.0,0.0,26.51,4.0,0.0
20230807:2230,0.0,0.0,0.0,0.0,26.8,4.48,0.0
20230807:2330,19.45,15.48,0.0,5.08,26.59,4.14,0.0
20230808:0030,71.0,96.85,0.0,19.5,26.48,4.07,0.0
20230808:0130,219.55,109.45,0.0,33.8,26.59,4.28,0.0
20230808:0230,361.1,162.95,0.0,47.84,26.97,4.48,0.0
20230808:0330,302.75,292.55,0.0,61.18,26.31,5.66,0.0
20230808:0430,346.7,301.8,0.0,72.15,26.56,4.97,0.0
20230808:0530,600.3,202.25,0.0,74.39,27.07,4.69,0.0
20230808:0630,315.7,260.55,0.0,65.39,27.16,5.17,0.0
20230808:0730,328.9,251.3,0.0,52.54,27.38,4.76,0.0
20230808:0830,244.0,161.05,0.0,38.66,27.32,4.41,0.0
20230808:0930,196.2,91.2,0.0,24.42,27.45,4.41,0.0
20230808:1030,46.7,43.55,0.0,10.05,27.78,4.76,0.0
20230808:1130,0.0,0.0,0.0,-4.35,28.07,4.41,0.0
20230808:1230,0.0,0.0,0.0,0.0,28.24,4.55,0.0
20230808:1330,0.0,0.0,0.0,0.0,28.42,3.79,0.0
20230808:1430,0.0,0.0,0.0,0.0,28.54,4.41,0.0
20230808:1530,0.0,0.0,0.0,0.0,28.56,3.72,0.0
20230808:1630,0.0,0.0,0.0,0.0,28.54,2.48,0.0
20230808:1730,0.0,0.0,0.0,0.0,28.47,3.24,0.0
20230808:1830,0.0,0.0,0.0,0.0,28.36,3.86,0.0
20230808:1930,0.0,0.0,0.0,0.0,28.18,4.07,0.0
20230808:2030,0.0,0.0,0.0,0.0,27.83,4.0,0.0
20230808:2130,0.0,0.0,0.0,0.0,27.23,3.31,0.0
20230808:2230,0.0,0.0,0.0,0.0,26.14,1.59,0.0
20230808:2330,9.85,20.86,0.0,5.11,26.42,2.41,0.0
20230809:0030,72.9,96.0,0.0,19.55,26.76,3.79,0.0
20230809:0130,284.05,127.8,0.0,33.87,26.83,4.28,0.0
20230809:0230,429.25,158.9,0.0,47.95,26.52,4.62,0.0
20230809:0330,469.45,234.85,0.0,61.35,26.53,5.24,0.0
20230809:0430,555.9,211.45,0.0,72.4,26.45,5.45,0.0
20230809:0530,444.2,259.55,0.0,74.65,26.3,5.45,0.0
20230809:0630,611.1,136.85,0.0,65.53,26.63,5.59,0.0
20230809:0730,518.7,152.15,0.0,52.6,27.04,6.14,0.0
20230809:0830,356.95,114.1,0.0,38.68,27.32,6.07,0.0
20230809:0930,155.2,82.1,0.0,24.42,27.51,5.93,0.0
20230809:1030,59.2,34.1,0.0,10.03,28.47,5.45,0.0
20230809:1130,0.0,0.0,0.0,-4.39,28.6,5.1,0.0
20230809:1230,0.0,0.0,0.0,0.0,28.74,4.9,0.0
20230809:1330,0.0,0.0,0.0,0.0,28.61,5.38,0.0
20230809:1430,0.0,0.0,0.0,0.0,28.77,6.21,0.0
20230809:1530,0.0,0.0,0.0,0.0,28.89,5.72,0.0
20230809:1630,0.0,0.0,0.0,0.0,28.94,5.59,0.0
20230809:1730,0.0,0.0,0.0,0.0,28.86,5.86,0.0
20230809:1830,0.0,0.0,0.0,0.0,28.77,6.14,0.0
20230809:1930,0.0,0.0,0.0,0.0,28.63,5.86,0.0
20230809:2030,0.0,0.0,0.0,0.0,28.54,5.59,0.0
20230809:2130,0.0,0.0,0.0,0.0,28.4,5.31,0.0
20230809:2230,0.0,0.0,0.0,0.0,28.47,5.52,0.0
20230809:2330,24.1,17.07,0.0,5.14,28.24,4.62,0.0
20230810:0030,153.75,64.95,0.0,19.61,28.32,3.24,0.0
20230810:0130,247.45,132.15,0.0,33.95,28.24,3.1,0.0
20230810:0230,435.35,149.4,0.0,48.06,28.31,3.31,0.0
20230810:0330,675.5,136.95,0.0,61.51,28.42,2.14,0.0
20230810:0430,652.8,182.85,0.0,72.66,28.53,1.24,0.0
20230810:0530,662.65,173.3,0.0,74.91,28.59,1.93,0.0
20230810:0630,677.75,147.45,0.0,65.66,28.68,2.69,0.0
20230810:0730,613.4,115.3,0.0,52.67,28.72,3.31,0.0
20230810:0830,398.95,105.25,0.0,38.71,28.81,3.38,0.0
20230810:0930,238.8,81.85,0.0,24.42,28.91,3.45,0.0
20230810:1030,63.3,37.9,0.0,10.0,28.94,3.66,0.0
20230810:1130,0.0,0.0,0.0,-4.44,28.93,3.38,0.0
20230810:1230,0.0,0.0,0.0,0.0,29.01,3.59,0.0
20230810:1330,0.0,0.0,0.0,0.0,29.03,3.31,0.0
20230810:1430,0.0,0.0,0.0,0.0,29.02,2.83,0.0
20230810:1530,0.0,0.0,0.0,0.0,29.05,2.69,0.0
20230810:1630,0.0,0.0,0.0,0.0,28.6,3.17,0.0
20230810:1730,0.0,0.0,0.0,0.0,28.68,3.38,0.0
20230810:1830,0.0,0.0,0.0,0.0,28.66,3.52,0.0
20230810:1930,0.0,0.0,0.0,0.0,28.63,3.66,0.0
20230810:2030,0.0,0.0,0.0,0.0,28.61,3.59,0.0
20230810:2130,0.0,0.0,0.0,0.0,28.59,3.66,0.0
20230810:2230,0.0,0.0,0.0,0.0,27.37,1.59,0.0
20230810:2330,5.65,29.59,0.0,5.17,27.8,2.9,0.0
20230811:0030,86.25,116.0,0.0,19.67,28.19,2.97,0.0
20230811:0130,253.55,157.1,0.0,34.04,28.55,2.97,0.0
20230811:0230,418.1,181.95,0.0,48.18,28.84,2.9,0.0
20230811:0330,530.8,190.9,0.0,61.68,28.92,3.93,0.0
20230811:0430,647.75,167.0,0.0,72.91,28.95,4.62,0.0
20230811:0530,714.05,148.75,0.0,75.17,28.96,5.03,0.0
20230811:0630,693.55,137.5,0.0,65.8,28.82,5.1,0.0
20230811:0730,502.8,121.05,0.0,52.72,28.68,4.97,0.0
20230811:0830,388.65,115.6,0.0,38.73,28.83,5.03,0.0
20230811:0930,231.6,79.05,0.0,24.41,28.95,5.17,0.0
20230811:1030,59.55,38.05,0.0,9.97,29.28,4.9,0.0
20230811:1130,0.0,0.0,0.0,-4.49,29.28,5.1,0.0
20230811:1230,0.0,0.0,0.0,0.0,29.29,4.83,0.0
20230811:1330,0.0,0.0,0.0,0.0,29.05,4.97,0.0
20230811:1430,0.0,0.0,0.0,0.0,29.04,5.52,0.0
20230811:1530,0.0,0.0,0.0,0.0,29.11,5.59,0.0
20230811:1630,0.0,0.0,0.0,0.0,29.05,5.31,0.0
20230811:1730,0.0,0.0,0.0,0.0,28.92,5.38,0.0
20230811:1830,0.0,0.0,0.0,0.0,28.68,5.66,0.0
20230811:1930,0.0,0.0,0.0,0.0,28.37,5.38,0.0
20230811:2030,0.0,0.0,0.0,0.0,28.34,5.66,0.0
20230811:2130,0.0,0.0,0.0,0.0,28.35,5.79,0.0
20230811:2230,0.0,0.0,0.0,0.0,28.46,4.76,0.0
20230811:2330,24.8,19.63,0.0,5.21,28.47,5.03,0.0
20230812:0030,167.0,73.95,0.0,19.73,28.36,4.69,0.0
20230812:0130,364.6,98.8,0.0,34.12,28.21,4.76,0.0
20230812:0230,489.6,146.25,0.0,48.29,27.97,4.55,0.0
20230812:0330,444.95,211.2,0.0,61.85,27.16,3.45,0.0
20230812:0430,510.0,205.9,0.0,73.18,26.73,3.38,0.0
20230812:0530,589.4,172.15,0.0,75.44,26.56,4.07,0.0
20230812:0630,412.0,193.65,0.0,65.92,26.73,4.55,0.0
20230812:0730,426.7,151.05,0.0,52.78,26.93,5.03,0.0
20230812:0830,295.15,142.2,0.0,38.74,27.29,5.31,0.0
20230812:0930,210.5,93.0,0.0,24.4,27.49,5.03,0.0
20230812:1030,55.15,40.0,0.0,9.94,28.28,4.21,0.0
20230812:1130,0.0,0.0,0.0,-4.55,28.44,4.07,0.0
20230812:1230,0.0,0.0,0.0,0.0,28.61,4.0,0.0
20230812:1330,0.0,0.0,0.0,0.0,28.57,4.48,0.0
20230812:1430,0.0,0.0,0.0,0.0,28.53,4.21,0.0
20230812:1530,0.0,0.0,0.0,0.0,27.72,3.72,0.0
20230812:1630,0.0,0.0,0.0,0.0,26.49,4.28,0.0
20230812:1730,0.0,0.0,0.0,0.0,26.68,5.17,0.0
20230812:1830,0.0,0.0,0.0,0.0,27.04,5.31,0.0
20230812:1930,0.0,0.0,0.0,0.0,27.42,5.31,0.0
20230812:2030,0.0,0.0,0.0,0.0,27.04,5.31,0.0
20230812:2130,0.0,0.0,0.0,0.0,26.4,5.24,0.0
20230812:2230,0.0,0.0,0.0,0.0,27.04,4.76,0.0
20230812:2330,14.8,23.81,0.0,5.25,27.3,4.62,0.0
20230813:0030,106.9,92.7,0.0,19.79,27.73,3.45,0.0
20230813:0130,191.55,153.25,0.0,34.21,27.92,3.03,0.0
20230813:0230,410.4,146.75,0.0,48.41,27.99,3.45,0.0
20230813:0330,367.85,251.4,0.0,62.02,27.32,3.66,0.0
20230813:0430,309.85,350.55,0.0,73.44,27.08,4.28,0.0
20230813:0530,256.3,282.65,0.0,75.7,27.1,4.34,0.0
20230813:0630,585.8,180.5,0.0,66.05,27.04,4.34,0.0
20230813:0730,413.4,176.9,0.0,52.83,27.36,4.97,0.0
20230813:0830,312.65,109.9,0.0,38.75,27.42,4.28,0.0
20230813:0930,157.75,94.45,0.0,24.38,27.8,4.62,0.0
20230813:1030,50.55,37.35,0.0,9.9,28.19,6.76,0.0
20230813:1130,0.0,0.0,0.0,-4.6,28.39,5.38,0.0
20230813:1230,0.0,0.0,0.0,0.0,28.17,3.03,0.0
20230813:1330,0.0,0.0,0.0,0.0,27.96,3.79,0.0
20230813:1430,0.0,0.0,0.0,0.0,28.05,3.59,0.0
20230813:1530,0.0,0.0,0.0,0.0,28.37,3.66,0.0
20230813:1630,0.0,0.0,0.0,0.0,28.72,4.62,0.0
20230813:1730,0.0,0.0,0.0,0.0,29.01,5.24,0.0
20230813:1830,0.0,0.0,0.0,0.0,29.05,5.59,0.0
20230813:1930,0.0,0.0,0.0,0.0,28.75,5.31,0.0
20230813:2030,0.0,0.0,0.0,0.0,27.84,4.48,0.0
20230813:2130,0.0,0.0,0.0,0.0,26.54,4.07,0.0
20230813:2230,0.0,0.0,0.0,0.0,28.64,4.34,0.0
20230813:2330,24.55,15.88,0.0,5.29,28.35,4.69,0.0
20230814:0030,147.45,71.5,0.0,19.86,28.09,5.31,0.0
20230814:0130,344.9,105.75,0.0,34.3,27.9,5.03,0.0
20230814:0230,486.05,125.25,0.0,48.54,27.93,3.86,0.0
20230814:0330,564.2,181.45,0.0,62.2,28.19,3.38,0.0
20230814:0430,632.7,197.35,0.0,73.71,28.33,3.66,0.0
20230814:0530,616.85,212.2,0.0,75.97,28.38,3.24,0.0
20230814:0630,497.0,196.25,0.0,66.17,28.32,3.17,0.0
20230814:0730,142.25,222.7,0.0,52.88,28.48,3.79,0.0
20230814:0830,39.55,146.6,0.0,38.76,28.54,2.62,0.0
20230814:0930,62.05,119.8,0.0,24.37,28.65,1.93,0.0
20230814:1030,44.45,34.6,0.0,9.86,26.95,2.21,0.0
20230814:1130,0.0,0.0,0.0,-4.66,26.51,3.1,0.0
20230814:1230,0.0,0.0,0.0,0.0,26.47,3.45,0.0
20230814:1330,0.0,0.0,0.0,0.0,26.46,3.24,0.0
20230814:1430,0.0,0.0,0.0,0.0,26.05,2.76,0.0
20230814:1530,0.0,0.0,0.0,0.0,25.84,1.59,0.0
20230814:1630,0.0,0.0,0.0,0.0,26.23,1.72,0.0
20230814:1730,0.0,0.0,0.0,0.0,26.41,2.14,0.0
20230814:1830,0.0,0.0,0.0,0.0,26.56,2.83,0.0
20230814:1930,0.0,0.0,0.0,0.0,26.72,3.31,0.0
20230814:2030,0.0,0.0,0.0,0.0,26.93,2.9,0.0
20230814:2130,0.0,0.0,0.0,0.0,27.25,2.9,0.0
20230814:2230,0.0,0.0,0.0,0.0,25.98,2.07,0.0
20230814:2330,4.25,16.32,0.0,5.34,26.38,1.93,0.0
20230815:0030,49.05,84.45,0.0,19.92,26.31,1.79,0.0
20230815:0130,83.45,141.7,0.0,34.39,26.6,2.14,0.0
20230815:0230,128.2,186.85,0.0,48.66,26.67,3.03,0.0
20230815:0330,222.15,254.95,0.0,62.37,26.83,3.66,0.0
20230815:0430,205.1,280.75,0.0,73.99,27.09,4.07,0.0
20230815:0530,408.6,273.7,0.0,76.24,27.06,4.07,0.0
20230815:0630,400.4,214.7,0.0,66.29,26.82,4.28,0.0
20230815:0730,386.0,158.55,0.0,52.93,26.99,4.0,0.0
20230815:0830,204.65,137.3,0.0,38.77,27.14,4.0,0.0
20230815:0930,154.1,90.95,0.0,24.35,27.33,3.31,0.0
20230815:1030,57.3,38.05,0.0,9.82,27.9,2.21,0.0
20230815:1130,0.0,0.0,0.0,-4.72,28.1,2.55,0.0
20230815:1230,0.0,0.0,0.0,0.0,28.26,2.62,0.0
20230815:1330,0.0,0.0,0.0,0.0,28.36,3.1,0.0
20230815:1430,0.0,0.0,0.0,0.0,28.44,3.59,0.0
20230815:1530,0.0,0.0,0.0,0.0,28.44,3.79,0.0
20230815:1630,0.0,0.0,0.0,0.0,28.41,3.66,0.0
20230815:1730,0.0,0.0,0.0,0.0,28.08,3.93,0.0
20230815:1830,0.0,0.0,0.0,0.0,28.11,3.45,0.0
20230815:1930,0.0,0.0,0.0,0.0,28.05,2.14,0.0
20230815:2030,0.0,0.0,0.0,0.0,27.46,1.45,0.0
20230815:2130,0.0,0.0,0.0,0.0,26.9,2.55,0.0
20230815:2230,0.0,0.0,0.0,0.0,26.06,2.83,0.0
20230815:2330,4.95,18.3,0.0,5.39,26.01,4.34,0.0
20230816:0030,25.9,95.25,0.0,19.99,26.33,4.48,0.0
20230816:0130,104.55,159.25,0.0,34.48,26.03,5.38,0.0
20230816:0230,306.6,222.5,0.0,48.78,25.76,4.14,0.0
20230816:0330,360.85,219.05,0.0,62.55,25.72,3.66,0.0
20230816:0430,369.0,256.0,0.0,74.26,25.87,3.59,0.0
20230816:0530,305.8,250.5,0.0,76.51,26.37,4.55,0.0
20230816:0630,420.75,256.95,0.0,66.41,26.82,4.83,0.0
20230816:0730,167.6,236.25,0.0,52.97,26.97,4.07,0.0
20230816:0830,206.8,166.9,0.0,38.77,27.17,4.14,0.0
20230816:0930,137.6,113.7,0.0,24.32,27.51,5.03,0.0
20230816:1030,27.8,51.2,0.0,9.78,27.42,5.17,0.0
20230816:1130,0.0,0.0,0.0,-4.79,27.63,4.48,0.0
20230816:1230,0.0,0.0,0.0,0.0,27.85,3.86,0.0
20230816:1330,0.0,0.0,0.0,0.0,27.81,4.83,0.0
20230816:1430,0.0,0.0,0.0,0.0,27.65,5.17,0.0
20230816:1530,0.0,0.0,0.0,0.0,27.82,5.66,0.0
20230816:1630,0.0,0.0,0.0,0.0,27.89,5.38,0.0
20230816:1730,0.0,0.0,0.0,0.0,27.34,4.21,0.0
20230816:1830,0.0,0.0,0.0,0.0,26.3,3.1,0.0
20230816:1930,0.0,0.0,0.0,0.0,25.91,3.31,0.0
20230816:2030,0.0,0.0,0.0,0.0,26.15,2.97,0.0
20230816:2130,0.0,0.0,0.0,0.0,26.6,2.83,0.0
20230816:2230,0.0,0.0,0.0,0.0,28.21,3.24,0.0
20230816:2330,16.95,21.69,0.0,5.44,27.29,4.28,0.0
20230817:0030,120.15,78.65,0.0,20.07,26.55,4.0,0.0
20230817:0130,279.5,124.2,0.0,34.58,26.19,3.59,0.0
20230817:0230,391.65,183.5,0.0,48.91,26.51,3.52,0.0
20230817:0330,472.4,222.8,0.0,62.73,26.76,2.83,0.0
20230817:0430,628.05,229.95,0.0,74.54,27.25,2.9,0.0
20230817:0530,642.6,222.35,0.0,76.78,27.57,3.45,0.0
20230817:0630,669.45,164.3,0.0,66.52,27.74,3.03,0.0
20230817:0730,540.75,139.85,0.0,53.01,27.76,3.1,0.0
20230817:0830,338.15,133.0,0.0,38.78,28.05,3.52,0.0
20230817:0930,146.95,94.5,0.0,24.3,28.16,2.76,0.0
20230817:1030,47.45,35.0,0.0,9.73,28.4,4.0,0.0
20230817:1130,0.0,0.0,0.0,-4.85,28.06,3.79,0.0
20230817:1230,0.0,0.0,0.0,0.0,28.09,4.07,0.0
20230817:1330,0.0,0.0,0.0,0.0,28.06,4.62,0.0
20230817:1430,0.0,0.0,0.0,0.0,27.89,4.62,0.0
20230817:1530,0.0,0.0,0.0,0.0,27.49,3.66,0.0
20230817:1630,0.0,0.0,0.0,0.0,27.17,1.93,0.0
20230817:1730,0.0,0.0,0.0,0.0,26.73,1.93,0.0
20230817:1830,0.0,0.0,0.0,0.0,26.35,1.79,0.0
20230817:1930,0.0,0.0,0.0,0.0,26.0,1.38,0.0
20230817:2030,0.0,0.0,0.0,0.0,25.81,1.1,0.0
20230817:2130,0.0,0.0,0.0,0.0,26.17,1.03,0.0
20230817:2230,0.0,0.0,0.0,0.0,25.51,0.34,0.0
20230817:2330,2.35,18.99,0.0,5.49,25.42,1.79,0.0
20230818:0030,12.3,94.65,0.0,20.14,25.61,2.41,0.0
20230818:0130,42.9,198.95,0.0,34.68,25.76,2.76,0.0
20230818:0230,161.0,266.45,0.0,49.04,26.11,3.31,0.0
20230818:0330,351.4,262.35,0.0,62.91,26.03,4.41,0.0
20230818:0430,573.3,227.7,0.0,74.83,26.19,4.76,0.0
20230818:0530,489.0,243.4,0.0,77.05,26.69,4.21,0.0
20230818:0630,123.0,293.3,0.0,66.63,27.11,3.52,0.0
20230818:0730,109.15,277.45,0.0,53.05,27.38,2.34,0.0
20230818:0830,96.15,225.2,0.0,38.77,27.53,1.72,0.0
20230818:0930,10.65,129.4,0.0,24.27,27.57,1.45,0.0
20230818:1030,9.15,34.75,0.0,9.68,27.07,2.97,0.0
20230818:1130,0.0,0.0,0.0,-4.92,27.17,3.52,0.0
20230818:1230,0.0,0.0,0.0,0.0,27.23,3.72,0.0
20230818:1330,0.0,0.0,0.0,0.0,27.4,3.38,0.0
20230818:1430,0.0,0.0,0.0,0.0,27.59,3.66,0.0
20230818:1530,0.0,0.0,0.0,0.0,27.73,4.76,0.0
20230818:1630,0.0,0.0,0.0,0.0,27.81,4.28,0.0
20230818:1730,0.0,0.0,0.0,0.0,27.86,3.45,0.0
20230818:1830,0.0,0.0,0.0,0.0,27.22,3.17,0.0
20230818:1930,0.0,0.0,0.0,0.0,26.7,1.38,0.0
20230818:2030,0.0,0.0,0.0,0.0,26.74,0.76,0.0
20230818:2130,0.0,0.0,0.0,0.0,25.97,1.17,0.0
20230818:2230,0.0,0.0,0.0,0.0,25.24,1.45,0.0
20230818:2330,0.0,12.05,0.0,5.54,25.44,1.86,0.0
20230819:0030,3.95,41.25,0.0,20.21,25.24,1.66,0.0
20230819:0130,9.8,95.2,0.0,34.77,25.43,1.72,0.0
20230819:0230,3.8,156.55,0.0,49.17,25.22,3.03,0.0
20230819:0330,8.15,216.2,0.0,63.09,25.07,3.93,0.0
20230819:0430,1.4,117.95,0.0,75.11,25.05,4.9,0.0
20230819:0530,36.5,220.65,0.0,77.32,25.45,4.76,0.0
20230819:0630,243.8,248.3,0.0,66.73,25.5,4.41,0.0
20230819:0730,70.35,250.1,0.0,53.08,25.72,3.52,0.0
20230819:0830,137.8,160.75,0.0,38.77,26.06,3.24,0.0
20230819:0930,50.75,99.75,0.0,24.24,26.19,3.79,0.0
20230819:1030,25.3,54.15,0.0,9.63,26.62,3.93,0.0
20230819:1130,0.0,0.0,0.0,-4.99,26.96,3.38,0.0
20230819:1230,0.0,0.0,0.0,0.0,27.04,2.9,0.0
20230819:1330,0.0,0.0,0.0,0.0,27.15,3.31,0.0
20230819:1430,0.0,0.0,0.0,0.0,27.46,3.45,0.0
20230819:1530,0.0,0.0,0.0,0.0,27.49,3.52,0.0
20230819:1630,0.0,0.0,0.0,0.0,27.57,4.28,0.0
20230819:1730,0.0,0.0,0.0,0.0,27.63,4.55,0.0
