Latitude (decimal degrees):	60.500
Longitude (decimal degrees):	9.100
Elevation (m):	900
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230807:0930,0.0,47.75,0.0,41.03,8.53,2.97,0.0
20230807:1030,0.0,59.25,0.0,44.69,8.48,2.97,0.0
20230807:1130,0.0,49.85,0.0,45.97,8.45,2.83,0.0
20230807:1230,1.0,48.25,0.0,44.63,8.38,2.83,0.0
20230807:1330,1.2,80.15,0.0,40.92,8.33,2.48,0.0
20230807:1430,0.0,67.45,0.0,35.43,8.51,2.48,0.0
20230807:1530,0.0,27.35,0.0,28.8,8.55,2.48,0.0
20230807:1630,0.0,24.85,0.0,21.57,8.43,2.34,0.0
20230807:1730,0.0,15.4,0.0,14.21,8.38,2.28,0.0
20230807:1830,0.0,6.1,0.0,7.08,8.36,2.14,0.0
20230807:1930,0.0,0.65,0.0,0.54,8.89,1.93,0.0
20230807:2030,0.0,0.0,0.0,0.0,8.94,1.79,0.0
20230807:2130,0.0,0.0,0.0,0.0,8.91,1.72,0.0
20230807:2230,0.0,0.0,0.0,0.0,8.89,1.59,0.0
20230807:2330,0.0,0.0,0.0,0.0,8.88,1.59,0.0
20230808:0030,0.0,0.0,0.0,0.0,8.87,1.52,0.0
20230808:0130,0.0,0.0,0.0,0.0,8.79,1.38,0.0
20230808:0230,0.0,0.0,0.0,0.0,8.74,1.38,0.0
20230808:0330,0.0,0.9,0.0,0.44,8.73,1.38,0.0
20230808:0430,0.0,8.4,0.0,7.01,8.73,1.45,0.0
20230808:0530,0.0,34.7,0.0,14.15,8.8,1.52,0.0
20230808:0630,0.1,44.25,0.0,21.52,8.99,2.0,0.0
20230808:0730,0.0,18.6,0.0,28.73,9.79,1.38,0.0
20230808:0830,0.0,21.15,0.0,35.33,9.94,1.52,0.0
20230808:0930,0.0,43.6,0.0,40.78,10.01,1.72,0.0
20230808:1030,0.0,39.2,0.0,44.42,10.21,2.0,0.0
20230808:1130,0.0,53.55,0.0,45.69,10.46,1.79,0.0
20230808:1230,0.3,79.9,0.0,44.35,10.69,1.93,0.0
20230808:1330,0.15,89.3,0.0,40.65,10.95,2.28,0.0
20230808:1430,2.95,82.65,0.0,35.16,11.41,2.28,0.0
20230808:1530,5.65,72.1,0.0,28.54,11.88,2.14,0.0
20230808:1630,6.6,46.75,0.0,21.32,11.82,1.79,0.0
20230808:1730,0.7,26.75,0.0,13.95,11.26,1.31,0.0
20230808:1830,0.1,6.4,0.0,6.82,10.76,1.1,0.0
20230808:1930,0.0,0.8,0.0,0.28,9.95,1.38,0.0
20230808:2030,0.0,0.0,0.0,0.0,9.36,1.24,0.0
20230808:2130,0.0,0.0,0.0,0.0,8.84,1.45,0.0
20230808:2230,0.0,0.0,0.0,0.0,8.39,1.66,0.0
20230808:2330,0.0,0.0,0.0,0.0,7.99,1.79,0.0
20230809:0030,0.0,0.0,0.0,0.0,7.63,1.93,0.0
20230809:0130,0.0,0.0,0.0,0.0,7.33,1.93,0.0
20230809:0230,0.0,0.0,0.0,0.0,7.11,1.93,0.0
20230809:0330,0.0,0.9,0.0,0.2,6.93,1.86,0.0
20230809:0430,0.1,6.45,0.0,6.77,6.82,1.72,0.0
20230809:0530,0.0,15.2,0.0,13.92,6.81,1.66,0.0
20230809:0630,0.0,17.95,0.0,21.29,6.92,1.45,0.0
20230809:0730,0.0,27.1,0.0,28.49,6.93,1.31,0.0
20230809:0830,0.0,39.25,0.0,35.09,6.97,1.1,0.0
20230809:0930,0.0,33.15,0.0,40.52,7.19,0.69,0.0
20230809:1030,1.25,91.55,0.0,44.15,7.37,0.48,0.0
20230809:1130,0.0,91.15,0.0,45.41,7.9,0.62,0.0
20230809:1230,0.5,115.55,0.0,44.07,8.01,0.76,0.0
20230809:1330,0.5,91.85,0.0,40.37,8.27,0.76,0.0
20230809:1430,5.5,120.55,0.0,34.89,8.42,0.69,0.0
20230809:1530,20.3,119.15,0.0,28.27,8.44,0.55,0.0
20230809:1630,62.3,79.1,0.0,21.05,8.83,0.69,0.0
20230809:1730,19.65,54.35,0.0,13.69,8.66,1.1,0.0
20230809:1830,0.15,20.25,0.0,6.55,8.47,1.1,0.0
20230809:1930,0.0,0.85,0.0,0.01,7.8,1.17,0.0
20230809:2030,0.0,0.0,0.0,0.0,7.35,1.31,0.0
20230809:2130,0.0,0.0,0.0,0.0,7.03,1.31,0.0
20230809:2230,0.0,0.0,0.0,0.0,6.75,1.38,0.0
20230809:2330,0.0,0.0,0.0,0.0,6.47,1.45,0.0
20230810:0030,0.0,0.0,0.0,0.0,6.15,1.45,0.0
20230810:0130,0.0,0.0,0.0,0.0,5.86,1.38,0.0
20230810:0230,0.0,0.0,0.0,0.0,5.68,1.45,0.0
20230810:0330,0.0,0.0,0.0,-0.05,5.58,1.45,0.0
20230810:0430,13.25,21.3,0.0,6.53,5.69,1.45,0.0
20230810:0530,39.9,50.0,0.0,13.69,6.06,1.31,0.0
20230810:0630,104.6,123.4,0.0,21.06,6.7,1.38,0.0
20230810:0730,212.05,115.6,0.0,28.26,8.04,1.86,0.0
20230810:0830,266.1,147.6,0.0,34.84,9.36,2.28,0.0
20230810:0930,255.3,215.05,0.0,40.25,10.34,2.21,0.0
20230810:1030,225.75,197.6,0.0,43.87,11.5,2.07,0.0
20230810:1130,182.45,175.25,0.0,45.12,12.08,1.93,0.0
20230810:1230,208.9,146.45,0.0,43.78,12.35,1.93,0.0
20230810:1330,146.5,196.4,0.0,40.08,12.79,1.93,0.0
20230810:1430,69.5,156.85,0.0,34.62,13.1,1.86,0.0
20230810:1530,103.55,126.1,0.0,28.0,13.03,1.59,0.0
20230810:1630,50.55,94.6,0.0,20.79,13.16,1.52,0.0
20230810:1730,33.95,61.0,0.0,13.42,12.87,1.03,0.0
20230810:1830,11.95,27.4,0.0,6.28,12.23,1.1,0.0
20230810:1930,0.0,0.0,0.0,-0.27,11.24,1.17,0.0
20230810:2030,0.0,0.0,0.0,0.0,10.17,1.31,0.0
20230810:2130,0.0,0.0,0.0,0.0,9.28,1.45,0.0
20230810:2230,0.0,0.0,0.0,0.0,8.55,1.52,0.0
20230810:2330,0.0,0.0,0.0,0.0,7.82,1.59,0.0
20230811:0030,0.0,0.0,0.0,0.0,7.41,1.52,0.0
20230811:0130,0.0,0.0,0.0,0.0,7.04,1.45,0.0
20230811:0230,0.0,0.0,0.0,0.0,6.74,1.38,0.0
20230811:0330,0.0,0.0,0.0,-0.29,6.37,1.31,0.0
20230811:0430,18.55,20.75,0.0,6.3,6.07,1.24,0.0
20230811:0530,82.4,39.85,0.0,13.45,6.08,1.03,0.0
20230811:0630,84.15,65.35,0.0,20.82,7.77,0.69,0.0
20230811:0730,120.6,99.05,0.0,28.02,9.16,0.48,0.0
20230811:0830,159.3,156.1,0.0,34.59,10.14,0.21,0.0
20230811:0930,124.85,207.85,0.0,39.99,11.42,1.1,0.0
20230811:1030,193.2,198.3,0.0,43.59,12.23,1.31,0.0
20230811:1130,165.3,211.95,0.0,44.83,13.11,1.38,0.0
20230811:1230,192.65,150.95,0.0,43.48,13.9,1.59,0.0
20230811:1330,217.75,163.95,0.0,39.8,14.56,1.66,0.0
20230811:1430,190.75,165.6,0.0,34.34,15.44,1.72,0.0
20230811:1530,252.65,116.6,0.0,27.73,15.87,1.72,0.0
20230811:1630,175.55,94.95,0.0,20.52,16.29,2.0,0.0
20230811:1730,85.15,56.35,0.0,13.15,15.72,2.07,0.0
20230811:1830,20.8,26.3,0.0,6.01,14.04,2.14,0.0
20230811:1930,0.0,0.0,0.0,-0.55,12.51,2.0,0.0
20230811:2030,0.0,0.0,0.0,0.0,11.12,1.86,0.0
20230811:2130,0.0,0.0,0.0,0.0,10.23,1.59,0.0
20230811:2230,0.0,0.0,0.0,0.0,9.47,1.31,0.0
20230811:2330,0.0,0.0,0.0,0.0,9.16,1.24,0.0
20230812:0030,0.0,0.0,0.0,0.0,9.19,1.1,0.0
20230812:0130,0.0,0.0,0.0,0.0,9.07,1.03,0.0
20230812:0230,0.0,0.0,0.0,0.0,9.17,1.38,0.0
20230812:0330,0.0,0.0,0.0,-0.55,9.32,1.38,0.0
20230812:0430,0.0,10.2,0.0,6.05,9.38,1.24,0.0
20230812:0530,3.55,23.35,0.0,13.22,9.59,1.24,0.0
20230812:0630,8.2,43.6,0.0,20.59,10.06,1.17,0.0
20230812:0730,34.4,88.0,0.0,27.78,10.62,1.03,0.0
20230812:0830,163.15,118.7,0.0,34.34,11.41,1.1,0.0
20230812:0930,271.55,123.7,0.0,39.72,12.99,0.9,0.0
20230812:1030,287.16,175.1,0.0,43.3,14.37,1.24,0.0
20230812:1130,344.96,186.9,0.0,44.53,15.4,1.52,0.0
20230812:1230,378.31,156.95,0.0,43.18,16.4,1.79,0.0
20230812:1330,305.71,161.8,0.0,39.5,17.12,2.0,0.0
20230812:1430,247.35,126.25,0.0,34.05,17.25,1.93,0.0
20230812:1530,113.65,145.1,0.0,27.45,17.28,1.93,0.0
20230812:1630,53.5,120.65,0.0,20.24,16.86,1.59,0.0
20230812:1730,14.85,76.85,0.0,12.87,16.08,1.59,0.0
20230812:1830,5.4,31.47,0.0,5.73,14.85,1.66,0.0
20230812:1930,0.0,0.0,0.0,-0.84,13.7,1.38,0.0
20230812:2030,0.0,0.0,0.0,0.0,12.71,1.31,0.0
20230812:2130,0.0,0.0,0.0,0.0,11.74,1.17,0.0
20230812:2230,0.0,0.0,0.0,0.0,10.67,1.17,0.0
20230812:2330,0.0,0.0,0.0,0.0,9.93,1.03,0.0
20230813:0030,0.0,0.0,0.0,0.0,9.7,0.83,0.0
20230813:0130,0.0,0.0,0.0,0.0,9.57,0.76,0.0
20230813:0230,0.0,0.0,0.0,0.0,9.65,0.62,0.0
20230813:0330,0.0,0.0,0.0,-0.8,9.56,0.41,0.0
20230813:0430,9.3,23.7,0.0,5.81,8.88,0.34,0.0
20230813:0530,38.0,40.35,0.0,12.98,8.64,0.55,0.0
20230813:0630,25.4,55.05,0.0,20.35,10.05,0.34,0.0
20230813:0730,95.0,69.8,0.0,27.53,10.62,0.48,0.0
20230813:0830,140.6,103.25,0.0,34.08,11.5,0.62,0.0
20230813:0930,311.61,98.95,0.0,39.45,12.34,1.1,0.0
20230813:1030,234.55,146.15,0.0,43.01,13.74,1.79,0.0
20230813:1130,127.95,208.2,0.0,44.23,14.22,1.93,0.0
20230813:1230,292.51,166.35,0.0,42.88,14.33,2.07,0.0
20230813:1330,294.85,132.95,0.0,39.2,15.24,2.07,0.0
20230813:1430,167.9,150.75,0.0,33.76,15.43,2.14,0.0
20230813:1530,168.2,111.8,0.0,27.16,14.76,2.21,0.0
20230813:1630,128.8,79.85,0.0,19.96,13.61,1.59,0.0
20230813:1730,74.75,50.1,0.0,12.59,13.36,1.59,0.0
20230813:1830,13.2,21.31,0.0,5.44,12.81,1.1,0.0
20230813:1930,0.0,0.0,0.0,-1.13,12.07,1.38,0.0
20230813:2030,0.0,0.0,0.0,0.0,11.13,1.45,0.0
20230813:2130,0.0,0.0,0.0,0.0,10.57,1.17,0.0
20230813:2230,0.0,0.0,0.0,0.0,9.88,1.1,0.0
20230813:2330,0.0,0.0,0.0,0.0,9.23,1.03,0.0
20230814:0030,0.0,0.0,0.0,0.0,8.57,0.97,0.0
20230814:0130,0.0,0.0,0.0,0.0,8.35,0.97,0.0
20230814:0230,0.0,0.0,0.0,0.0,8.07,0.97,0.0
20230814:0330,0.0,0.0,0.0,-1.06,8.14,0.9,0.0
20230814:0430,9.2,20.9,0.0,5.56,8.39,0.97,0.0
20230814:0530,41.8,66.65,0.0,12.74,8.82,0.9,0.0
20230814:0630,102.75,100.55,0.0,20.11,9.47,0.9,0.0
20230814:0730,171.6,123.5,0.0,27.29,11.24,0.9,0.0
20230814:0830,175.25,168.5,0.0,33.82,12.3,1.24,0.0
20230814:0930,182.6,234.35,0.0,39.17,13.15,1.31,0.0
20230814:1030,266.45,167.85,0.0,42.72,13.81,1.72,0.0
20230814:1130,324.81,176.85,0.0,43.92,14.52,2.0,0.0
20230814:1230,213.15,214.5,0.0,42.57,15.12,2.21,0.0
20230814:1330,238.7,149.4,0.0,38.9,15.15,2.34,0.0
20230814:1430,66.5,177.85,0.0,33.46,15.03,2.55,0.0
20230814:1530,39.55,124.35,0.0,26.87,14.27,2.14,0.0
20230814:1630,16.6,84.2,0.0,19.67,13.82,2.0,0.0
20230814:1730,3.6,32.7,0.0,12.3,12.95,1.66,0.0
20230814:1830,0.05,13.84,0.0,5.15,12.08,1.31,0.0
20230814:1930,0.0,0.0,0.0,-1.42,10.48,1.03,0.0
20230814:2030,0.0,0.0,0.0,0.0,9.99,1.03,0.0
20230814:2130,0.0,0.0,0.0,0.0,9.85,0.97,0.0
20230814:2230,0.0,0.0,0.0,0.0,9.78,0.9,0.0
20230814:2330,0.0,0.0,0.0,0.0,9.74,0.83,0.0
20230815:0030,0.0,0.0,0.0,0.0,9.65,0.9,0.0
20230815:0130,0.0,0.0,0.0,0.0,9.7,0.9,0.0
20230815:0230,0.0,0.0,0.0,0.0,9.74,0.9,0.0
20230815:0330,0.0,0.0,0.0,-1.32,9.76,1.17,0.0
20230815:0430,0.0,15.7,0.0,5.31,9.92,1.38,0.0
20230815:0530,1.05,24.3,0.0,12.5,9.76,1.72,0.0
20230815:0630,0.0,22.8,0.0,19.87,9.79,1.66,0.0
20230815:0730,0.0,34.8,0.0,27.04,10.47,1.1,0.0
20230815:0830,0.0,48.05,0.0,33.56,10.89,0.97,0.0
20230815:0930,0.1,67.5,0.0,38.89,11.04,1.03,0.0
20230815:1030,0.0,59.25,0.0,42.42,11.14,1.24,0.0
20230815:1130,0.4,71.95,0.0,43.61,11.16,1.24,0.0
20230815:1230,0.8,101.35,0.0,42.26,11.46,0.83,0.0
20230815:1330,8.55,116.85,0.0,38.59,11.95,0.83,0.0
20230815:1430,2.15,68.15,0.0,33.16,12.45,0.83,0.0
20230815:1530,4.75,44.75,0.0,26.58,12.28,0.69,0.0
20230815:1630,0.0,11.15,0.0,19.38,12.25,0.55,0.0
20230815:1730,0.0,2.05,0.0,12.01,11.82,0.41,0.0
20230815:1830,0.0,6.9,0.0,4.86,11.46,0.21,0.0
20230815:1930,0.0,0.0,0.0,-1.72,11.26,0.34,0.0
20230815:2030,0.0,0.0,0.0,0.0,10.97,0.62,0.0
20230815:2130,0.0,0.0,0.0,0.0,10.73,0.69,0.0
20230815:2230,0.0,0.0,0.0,0.0,10.54,0.55,0.0
20230815:2330,0.0,0.0,0.0,0.0,10.38,0.48,0.0
20230816:0030,0.0,0.0,0.0,0.0,10.16,0.48,0.0
20230816:0130,0.0,0.0,0.0,0.0,9.76,0.62,0.0
20230816:0230,0.0,0.0,0.0,0.0,9.35,0.69,0.0
20230816:0330,0.0,0.0,0.0,-1.58,9.14,0.69,0.0
20230816:0430,0.35,13.86,0.0,5.06,9.01,0.69,0.0
20230816:0530,3.5,54.65,0.0,12.25,9.15,1.17,0.0
20230816:0630,121.55,88.6,0.0,19.62,9.61,1.59,0.0
20230816:0730,170.65,121.35,0.0,26.79,11.16,1.72,0.0
20230816:0830,226.15,150.1,0.0,33.3,12.41,1.72,0.0
20230816:0930,300.01,170.75,0.0,38.61,13.83,1.38,0.0
20230816:1030,358.31,136.7,0.0,42.12,15.1,1.03,0.0
20230816:1130,359.41,126.95,0.0,43.3,16.0,0.83,0.0
20230816:1230,272.1,145.3,0.0,41.94,16.7,0.97,0.0
20230816:1330,219.2,166.0,0.0,38.28,16.82,1.1,0.0
20230816:1430,197.9,138.85,0.0,32.86,16.78,1.1,0.0
20230816:1530,178.3,100.05,0.0,26.28,16.7,0.97,0.0
20230816:1630,90.35,68.55,0.0,19.09,15.74,0.9,0.0
20230816:1730,40.65,37.3,0.0,11.72,14.28,0.41,0.0
20230816:1830,7.5,13.52,0.0,4.56,13.17,0.34,0.0
20230816:1930,0.0,0.0,0.0,-2.03,13.22,0.76,0.0
20230816:2030,0.0,0.0,0.0,0.0,11.86,0.76,0.0
20230816:2130,0.0,0.0,0.0,0.0,10.5,0.83,0.0
20230816:2230,0.0,0.0,0.0,0.0,9.96,0.76,0.0
20230816:2330,0.0,0.0,0.0,0.0,9.44,0.69,0.0
20230817:0030,0.0,0.0,0.0,0.0,8.91,0.76,0.0
20230817:0130,0.0,0.0,0.0,0.0,8.61,0.62,0.0
20230817:0230,0.0,0.0,0.0,0.0,8.33,0.62,0.0
20230817:0330,0.0,0.0,0.0,-1.84,8.17,0.55,0.0
20230817:0430,0.0,22.45,0.0,4.81,7.88,0.62,0.0
20230817:0530,48.85,67.0,0.0,12.0,8.56,0.41,0.0
20230817:0630,69.8,130.9,0.0,19.37,9.96,0.21,0.0
20230817:0730,256.65,108.7,0.0,26.53,11.28,0.48,0.0
20230817:0830,279.85,148.05,0.0,33.03,12.41,1.03,0.0
20230817:0930,185.3,182.85,0.0,38.33,13.27,1.31,0.0
20230817:1030,189.85,179.55,0.0,41.82,13.89,1.45,0.0
20230817:1130,169.7,174.15,0.0,42.98,14.38,1.31,0.0
20230817:1230,179.85,207.85,0.0,41.62,14.88,1.24,0.0
20230817:1330,152.7,177.35,0.0,37.96,15.57,1.1,0.0
20230817:1430,129.7,144.4,0.0,32.55,15.76,1.03,0.0
20230817:1530,125.3,131.9,0.0,25.98,15.84,1.1,0.0
20230817:1630,84.65,72.85,0.0,18.79,15.83,1.31,0.0
20230817:1730,45.2,53.25,0.0,11.42,15.29,1.31,0.0
20230817:1830,15.7,14.93,0.0,4.26,14.48,1.24,0.0
20230817:1930,0.0,0.0,0.0,-2.34,13.54,1.31,0.0
20230817:2030,0.0,0.0,0.0,0.0,12.36,1.03,0.0
20230817:2130,0.0,0.0,0.0,0.0,12.3,0.69,0.0
20230817:2230,0.0,0.0,0.0,0.0,12.25,0.41,0.0
20230817:2330,0.0,0.0,0.0,0.0,11.7,0.21,0.0
20230818:0030,0.0,0.0,0.0,0.0,11.51,0.07,0.0
20230818:0130,0.0,0.0,0.0,0.0,11.21,0.41,0.0
20230818:0230,0.0,0.0,0.0,0.0,10.44,0.69,0.0
20230818:0330,0.0,0.0,0.0,-2.11,9.49,0.76,0.0
20230818:0430,0.0,22.8,0.0,4.56,8.95,0.9,0.0
20230818:0530,18.4,51.15,0.0,11.75,8.92,0.9,0.0
20230818:0630,59.95,97.55,0.0,19.12,10.53,0.34,0.0
20230818:0730,61.15,155.65,0.0,26.28,11.68,0.55,0.0
20230818:0830,107.85,179.4,0.0,32.76,12.91,1.03,0.0
20230818:0930,148.7,170.75,0.0,38.04,13.64,1.86,0.0
20230818:1030,144.95,158.15,0.0,41.51,14.2,2.14,0.0
20230818:1130,155.7,163.0,0.0,42.66,14.42,1.93,0.0
20230818:1230,120.15,178.75,0.0,41.3,14.67,2.14,0.0
20230818:1330,60.25,150.25,0.0,37.64,14.09,1.86,0.0
20230818:1430,134.65,128.7,0.0,32.23,13.48,1.52,0.0
20230818:1530,140.3,83.7,0.0,25.67,13.61,1.52,0.0
20230818:1630,66.15,80.15,0.0,18.48,13.53,1.31,0.0
20230818:1730,51.25,39.65,0.0,11.11,13.05,1.24,0.0
20230818:1830,11.6,9.09,0.0,3.95,12.32,0.62,0.0
20230818:1930,0.0,0.0,0.0,0.0,12.16,1.1,0.0
20230818:2030,0.0,0.0,0.0,0.0,11.47,0.97,0.0
20230818:2130,0.0,0.0,0.0,0.0,10.52,1.03,0.0
20230818:2230,0.0,0.0,0.0,0.0,10.14,1.03,0.0
20230818:2330,0.0,0.0,0.0,0.0,10.06,0.9,0.0
20230819:0030,0.0,0.0,0.0,0.0,9.99,0.83,0.0
20230819:0130,0.0,0.0,0.0,0.0,9.95,0.83,0.0
20230819:0230,0.0,0.0,0.0,0.0,10.21,0.9,0.0
20230819:0330,0.0,0.0,0.0,0.0,10.2,0.83,0.0
20230819:0430,0.0,2.55,0.0,4.3,10.09,0.76,0.0
20230819:0530,0.0,11.3,0.0,11.5,10.2,0.76,0.0
20230819:0630,0.0,17.1,0.0,18.87,10.33,1.17,0.0
20230819:0730,2.75,36.05,0.0,26.02,10.79,1.86,0.0
20230819:0830,3.05,74.7,0.0,32.49,11.11,2.14,0.0
20230819:0930,42.55,148.1,0.0,37.75,11.23,1.72,0.0
20230819:1030,42.65,147.45,0.0,41.2,11.95,1.79,0.0
20230819:1130,12.6,195.45,0.0,42.34,12.25,1.86,0.0
20230819:1230,20.2,165.25,0.0,40.97,12.66,2.28,0.0
20230819:1330,0.0,69.85,0.0,37.32,12.73,2.55,0.0
20230819:1430,0.15,53.4,0.0,31.92,11.82,1.59,0.0
20230819:1530,0.0,31.6,0.0,25.36,11.09,1.31,0.0
20230819:1630,0.0,27.9,0.0,18.18,10.97,1.1,0.0
20230819:1730,0.0,12.9,0.0,10.81,10.94,0.9,0.0
20230819:1830,0.0,2.3,0.0,3.64,10.85,0.9,0.0
20230819:1930,0.0,0.0,0.0,0.0,10.92,1.03,0.0
20230819:2030,0.0,0.0,0.0,0.0,10.88,0.9,0.0
20230819:2130,0.0,0.0,0.0,0.0,10.89,0.97,0.0
20230819:2230,0.0,0.0,0.0,0.0,10.88,0.83,0.0
20230819:2330,0.0,0.0,0.0,0.0,10.82,0.83,0.0
20230820:0030,0.0,0.0,0.0,0.0,10.76,0.83,0.0
20230820:0130,0.0,0.0,0.0,0.0,10.73,0.83,0.0
20230820:0230,0.0,0.0,0.0,0.0,10.69,0.83,0.0
20230820:0330,0.0,0.0,0.0,0.0,10.65,0.97,0.0
20230820:0430,0.0,1.5,0.0,4.04,10.6,0.97,0.0
20230820:0530,0.0,5.2,0.0,11.25,10.57,0.9,0.0
20230820:0630,0.0,11.75,0.0,18.62,10.61,0.69,0.0
20230820:0730,0.0,27.3,0.0,25.76,10.94,0.55,0.0
20230820:0830,0.0,55.9,0.0,32.21,11.43,0.55,0.0
20230820:0930,0.0,85.65,0.0,37.45,11.5,0.69,0.0
20230820:1030,0.0,67.35,0.0,40.89,11.89,0.62,0.0
20230820:1130,0.0,106.55,0.0,42.01,11.93,0.62,0.0
20230820:1230,54.25,130.55,0.0,40.63,12.58,0.69,0.0
20230820:1330,115.6,126.55,0.0,36.99,13.2,0.69,0.0
20230820:1430,138.8,111.75,0.0,31.6,13.79,0.69,0.0
20230820:1530,73.6,82.55,0.0,25.05,14.24,0.55,0.0
20230820:1630,78.9,72.0,0.0,17.86,14.15,0.48,0.0
20230820:1730,43.05,36.5,0.0,10.49,14.07,0.55,0.0
20230820:1830,8.75,8.82,0.0,3.32,13.2,0.48,0.0
20230820:1930,0.0,0.0,0.0,0.0,12.64,0.62,0.0
20230820:2030,0.0,0.0,0.0,0.0,12.15,0.34,0.0
20230820:2130,0.0,0.0,0.0,0.0,11.89,0.41,0.0
20230820:2230,0.0,0.0,0.0,0.0,10.27,0.83,0.0
20230820:2330,0.0,0.0,0.0,0.0,9.43,1.03,0.0
20230821:0030,0.0,0.0,0.0,0.0,9.43,0.9,0.0
20230821:0130,0.0,0.0,0.0,0.0,9.03,1.03,0.0
20230821:0230,0.0,0.0,0.0,0.0,9.13,1.03,0.0
20230821:0330,0.0,0.0,0.0,0.0,9.03,1.17,0.0
20230821:0430,0.0,14.65,0.0,3.78,8.65,1.31,0.0
20230821:0530,28.75,50.85,0.0,11.0,9.0,1.24,0.0
20230821:0630,135.0,66.25,0.0,18.36,10.14,1.38,0.0
20230821:0730,196.5,104.4,0.0,25.5,11.18,1.52,0.0
20230821:0830,306.66,122.65,0.0,31.94,12.44,1.72,0.0
20230821:0930,375.11,114.9,0.0,37.16,13.94,2.07,0.0
20230821:1030,540.81,94.95,0.0,40.57,15.1,2.41,0.0
20230821:1130,468.16,110.35,0.0,41.68,16.44,2.62,0.0
20230821:1230,351.21,109.05,0.0,40.3,16.74,2.62,0.0
20230821:1330,373.71,116.25,0.0,36.66,16.47,2.62,0.0
20230821:1430,315.81,91.0,0.0,31.27,16.61,2.69,0.0
20230821:1530,298.7,69.05,0.0,24.73,16.27,2.62,0.0
20230821:1630,183.9,55.5,0.0,17.55,16.01,2.41,0.0
20230821:1730,81.85,39.3,0.0,10.18,15.39,1.86,0.0
20230821:1830,13.45,10.38,0.0,3.0,14.3,1.59,0.0
20230821:1930,0.0,0.0,0.0,0.0,12.92,1.52,0.0
20230821:2030,0.0,0.0,0.0,0.0,11.77,1.45,0.0
20230821:2130,0.0,0.0,0.0,0.0,10.77,1.38,0.0
20230821:2230,0.0,0.0,0.0,0.0,9.92,1.38,0.0
20230821:2330,0.0,0.0,0.0,0.0,9.07,1.38,0.0
20230822:0030,0.0,0.0,0.0,0.0,8.05,1.38,0.0
20230822:0130,0.0,0.0,0.0,0.0,7.16,1.38,0.0
20230822:0230,0.0,0.0,0.0,0.0,6.43,1.31,0.0
20230822:0330,0.0,0.0,0.0,0.0,6.07,1.24,0.0
20230822:0430,0.0,18.85,0.0,3.52,5.81,1.24,0.0
20230822:0530,31.3,72.05,0.0,10.74,6.04,0.97,0.0
20230822:0630,164.2,82.25,0.0,18.11,8.08,0.69,0.0
20230822:0730,302.85,79.25,0.0,25.23,10.27,0.62,0.0
20230822:0830,420.86,81.6,0.0,31.66,12.5,0.28,0.0
20230822:0930,510.81,81.65,0.0,36.86,14.19,0.76,0.0
20230822:1030,527.21,81.95,0.0,40.25,15.37,1.03,0.0
20230822:1130,485.31,106.0,0.0,41.35,16.17,1.1,0.0
20230822:1230,370.81,124.4,0.0,39.96,16.68,1.1,0.0
20230822:1330,246.95,152.4,0.0,36.32,16.67,1.1,0.0
20230822:1430,195.1,102.5,0.0,30.94,16.61,1.03,0.0
20230822:1530,195.15,101.95,0.0,24.4,15.25,0.62,0.0
20230822:1630,149.55,67.05,0.0,17.23,14.62,0.14,0.0
20230822:1730,64.75,39.35,0.0,9.86,14.4,0.07,0.0
20230822:1830,10.6,9.22,0.0,2.68,13.46,0.07,0.0
20230822:1930,0.0,0.0,0.0,0.0,12.59,0.62,0.0
20230822:2030,0.0,0.0,0.0,0.0,11.03,0.76,0.0
20230822:2130,0.0,0.0,0.0,0.0,9.79,0.9,0.0
20230822:2230,0.0,0.0,0.0,0.0,9.14,1.03,0.0
20230822:2330,0.0,0.0,0.0,0.0,8.4,1.03,0.0
20230823:0030,0.0,0.0,0.0,0.0,7.7,1.1,0.0
20230823:0130,0.0,0.0,0.0,0.0,7.11,1.1,0.0
20230823:0230,0.0,0.0,0.0,0.0,6.83,1.1,0.0
20230823:0330,0.0,0.0,0.0,0.0,6.95,1.1,0.0
20230823:0430,0.0,16.05,0.0,3.25,7.15,0.97,0.0
20230823:0530,20.9,59.7,0.0,10.48,7.46,0.97,0.0
20230823:0630,81.95,92.75,0.0,17.85,9.2,0.41,0.0
20230823:0730,199.4,126.8,0.0,24.96,10.74,0.21,0.0
20230823:0830,279.9,132.55,0.0,31.38,12.44,0.62,0.0
20230823:0930,293.91,130.15,0.0,36.56,13.8,0.9,0.0
20230823:1030,234.65,182.3,0.0,39.93,14.54,1.17,0.0
20230823:1130,189.35,181.35,0.0,41.01,15.12,1.31,0.0
20230823:1230,76.6,167.05,0.0,39.62,15.21,1.38,0.0
20230823:1330,104.55,129.15,0.0,35.98,14.24,0.97,0.0
20230823:1430,241.4,120.15,0.0,30.61,13.54,0.62,0.0
20230823:1530,69.4,101.4,0.0,24.07,14.06,0.55,0.0
20230823:1630,95.2,69.6,0.0,16.9,12.85,0.76,0.0
20230823:1730,29.15,39.7,0.0,9.53,12.37,1.1,0.0
20230823:1830,6.45,7.94,0.0,2.35,11.72,1.31,0.0
20230823:1930,0.0,0.0,0.0,0.0,11.08,1.59,0.0
